2021-02-09 11:35:17 INFO  Main:23 - Начало программы_____________________________
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:45 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:48 INFO  Card:21 - Создан новый счёт
2021-02-09 19:23:48 INFO  Card:17 - Создана новая карта
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:06:57 INFO  Card:21 - Создан новый счёт
2021-02-10 14:07:10 INFO  Card:21 - Создан новый счёт
2021-02-10 14:07:10 INFO  Card:17 - Создана новая карта
2021-02-10 14:07:17 INFO  Card:28 - Счёт пополнен
2021-02-10 14:36:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:36:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:36:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:36:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:36:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:36:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:36:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:36:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:36:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:36:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:37:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:37:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:37:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:37:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:37:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:37:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:37:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:37:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:38:39 INFO  Card:21 - Создан новый счёт
2021-02-10 14:38:39 INFO  Card:21 - Создан новый счёт
2021-02-10 14:38:39 INFO  Card:21 - Создан новый счёт
2021-02-10 14:38:39 INFO  Card:21 - Создан новый счёт
2021-02-10 14:38:39 INFO  Card:21 - Создан новый счёт
2021-02-10 14:38:39 INFO  Card:21 - Создан новый счёт
2021-02-10 14:38:39 INFO  Card:21 - Создан новый счёт
2021-02-10 14:38:39 INFO  Card:21 - Создан новый счёт
2021-02-10 14:38:39 INFO  Card:21 - Создан новый счёт
2021-02-10 14:38:39 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:19 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:42:51 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:45:17 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:46:56 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:49:24 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:53:21 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:00 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:01 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 14:57:45 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-02-10 15:02:40 INFO  Card:21 - Создан новый счёт
2021-03-09 22:23:09 INFO  DBConnector:45 - Источник запроса: SELECT PLANETS.NAMES,PLANETS.RADIUS,PLANETS.TEMPERATURE, PLANETS.HAVE_LIFE,PLANETS.HAVE_ATMOSPHERE,SATELLITES.NAMES as SatelliteName FROM PLANETS INNER JOIN SATELLITES ON PLANETS.NAMES = SATELLITES.PLANET WHERE HAVE_LIFE=?
2021-03-09 22:23:09 INFO  DBConnector:46 - ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬Результирующий набор▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
2021-03-09 22:23:09 INFO  DBConnector:51 - NAMES       
2021-03-09 22:23:09 INFO  DBConnector:51 - RADIUS       
2021-03-09 22:23:09 INFO  DBConnector:51 - TEMPERATURE       
2021-03-09 22:23:09 INFO  DBConnector:51 - HAVE_LIFE       
2021-03-09 22:23:09 INFO  DBConnector:51 - SatelliteName       
2021-03-09 22:23:09 INFO  DBConnector:58 - Юпитер            
2021-03-09 22:23:09 INFO  DBConnector:58 - 71538            
2021-03-09 22:23:09 INFO  DBConnector:58 - -160.0            
2021-03-09 22:23:09 INFO  DBConnector:58 - 0            
2021-03-09 22:23:09 INFO  DBConnector:58 - Амальтея            
2021-03-09 22:23:09 INFO  DBConnector:58 - Юпитер            
2021-03-09 22:23:09 INFO  DBConnector:58 - 71538            
2021-03-09 22:23:09 INFO  DBConnector:58 - -160.0            
2021-03-09 22:23:09 INFO  DBConnector:58 - 0            
2021-03-09 22:23:09 INFO  DBConnector:58 - Ганимед            
2021-03-09 22:23:09 INFO  DBConnector:58 - Юпитер            
2021-03-09 22:23:09 INFO  DBConnector:58 - 71538            
2021-03-09 22:23:09 INFO  DBConnector:58 - -160.0            
2021-03-09 22:23:09 INFO  DBConnector:58 - 0            
2021-03-09 22:23:09 INFO  DBConnector:58 - Гималия            
2021-03-09 22:23:09 INFO  DBConnector:58 - Марс            
2021-03-09 22:23:09 INFO  DBConnector:58 - 3385            
2021-03-09 22:23:09 INFO  DBConnector:58 - -75.0            
2021-03-09 22:23:09 INFO  DBConnector:58 - 0            
2021-03-09 22:23:09 INFO  DBConnector:58 - Деймос            
2021-03-09 22:23:09 INFO  DBConnector:58 - Юпитер            
2021-03-09 22:23:09 INFO  DBConnector:58 - 71538            
2021-03-09 22:23:09 INFO  DBConnector:58 - -160.0            
2021-03-09 22:23:09 INFO  DBConnector:58 - 0            
2021-03-09 22:23:09 INFO  DBConnector:58 - Европа            
2021-03-09 22:23:09 INFO  DBConnector:58 - Юпитер            
2021-03-09 22:23:09 INFO  DBConnector:58 - 71538            
2021-03-09 22:23:09 INFO  DBConnector:58 - -160.0            
2021-03-09 22:23:09 INFO  DBConnector:58 - 0            
2021-03-09 22:23:09 INFO  DBConnector:58 - Ио            
2021-03-09 22:23:09 INFO  DBConnector:58 - Юпитер            
2021-03-09 22:23:09 INFO  DBConnector:58 - 71538            
2021-03-09 22:23:09 INFO  DBConnector:58 - -160.0            
2021-03-09 22:23:09 INFO  DBConnector:58 - 0            
2021-03-09 22:23:09 INFO  DBConnector:58 - Каллисто            
2021-03-09 22:23:09 INFO  DBConnector:58 - Сатурн            
2021-03-09 22:23:09 INFO  DBConnector:58 - 60000            
2021-03-09 22:23:09 INFO  DBConnector:58 - -150.0            
2021-03-09 22:23:09 INFO  DBConnector:58 - 0            
2021-03-09 22:23:09 INFO  DBConnector:58 - Мимас            
2021-03-09 22:23:09 INFO  DBConnector:58 - Уран            
2021-03-09 22:23:09 INFO  DBConnector:58 - 25515            
2021-03-09 22:23:09 INFO  DBConnector:58 - -220.0            
2021-03-09 22:23:09 INFO  DBConnector:58 - 0            
2021-03-09 22:23:09 INFO  DBConnector:58 - Протей            
2021-03-09 22:23:09 INFO  DBConnector:58 - Сатурн            
2021-03-09 22:23:09 INFO  DBConnector:58 - 60000            
2021-03-09 22:23:09 INFO  DBConnector:58 - -150.0            
2021-03-09 22:23:09 INFO  DBConnector:58 - 0            
2021-03-09 22:23:09 INFO  DBConnector:58 - Титан            
2021-03-09 22:23:09 INFO  DBConnector:58 - Уран            
2021-03-09 22:23:09 INFO  DBConnector:58 - 25515            
2021-03-09 22:23:09 INFO  DBConnector:58 - -220.0            
2021-03-09 22:23:09 INFO  DBConnector:58 - 0            
2021-03-09 22:23:09 INFO  DBConnector:58 - Титания            
2021-03-09 22:23:09 INFO  DBConnector:58 - Нептун            
